country_1,country_2,country_3,country_4,emissions,cost,marginal_abatement_cost,average_abatement_cost
BN,,,,4.480923935222426,0.2974314332413758,-16.064889977483546,-16.064889977483546
BN,,,,3.9596387227296383,0.29963975669675985,4.236305581782886,-12.055957421043889
BN,,,,3.3695194602140583,0.30786804235248966,13.943428351506432,-7.305740265818022
BN,,,,3.2996985630027,0.30920166610999705,19.100639074721613,-6.7469912845220525
BN,,,,2.6397632407053693,0.3271961347345522,27.267018473740453,-1.0780566687271569
BN,,,,2.2463718015957292,0.3414375127467126,36.201545321862525,2.2909548694691306
BN,,,,1.9798202183558629,0.35210218951127586,40.009804612438856,4.467337085144057
BN,,,,1.3198967579203542,0.3831817023288561,47.0956325708889,9.79573520571004
BN,,,,1.123174629857545,0.3986343687679425,78.55072833571964,12.265606944387383
BN,,,,0.6599421136985757,0.4675472195696763,148.7651414739736,22.911492486688186
BN,,,,0.0002055674666782,0.7026218993549661,356.3159887502443,56.242590774971056
BN,TH,,,70.03909436929044,15.581319317785583,-24.777330811793064,-24.777330811793064
BN,TH,,,61.57417311648267,15.629217659647479,5.658450968579017,-23.588308335118363
BN,TH,,,56.93428635448676,15.678869814022216,10.701156498349212,-22.869440379278938
BN,TH,,,52.777863903704805,15.744764311420445,15.853657364840904,-22.155617759858124
BN,TH,,,43.98155326611519,15.963607180614222,24.878938251519592,-20.389590241205124
BN,TH,,,35.18524267418351,16.33702912808999,42.45211029932102,-18.11543358383604
BN,TH,,,28.467144017178324,16.753346447625606,61.96951560118978,-15.96151786065345
BN,TH,,,26.38893197468712,16.927298369550705,83.70268209810696,-15.139157625161285
BN,TH,,,17.592621333509857,18.067781018152075,129.65465808614653,-10.252917027283715
BN,TH,,,8.796310661245801,19.931237292166603,211.84520913867385,-3.0026198851379857
BN,TH,,,0.0,24.91463159107234,566.5323214266684,15.00185336466955
ID,,,,198.26828890678053,40.214326103612876,-19.011312243405275,-19.011312243405275
ID,,,,173.51073143766027,40.28843342774843,2.9933213011011546,-18.106505817121484
ID,,,,154.99995313829854,40.567020407654326,15.049987385754694,-17.117551447959137
ID,,,,148.72359505995118,40.703655746266605,21.769844375778092,-16.7282110314308
ID,,,,123.9363615146944,41.4781673579234,31.246391826771642,-14.903429009366702
ID,,,,99.14909140768629,42.590476664162296,44.874215734003535,-12.71301387245533
ID,,,,77.56074400126911,44.12163726537671,70.92532709378564,-10.126348041110667
ID,,,,74.3618224308128,44.39393866031271,85.12287311162729,-9.69184295980902
ID,,,,49.57454942806422,47.357213256597184,119.54822928508047,-5.279496144396359
ID,,,,24.78727480269439,52.85455927983993,221.78097860005158,2.2165868528878536
ID,,,,0.0,70.02773773732703,692.8223693078338,24.287333240791572
ID,BN,,,201.1227095506943,40.488763020437474,-18.98692776304745,-18.98692776304745
ID,BN,,,177.44129797911555,40.54987277618232,2.580494644930094,-18.14239059173493
ID,BN,,,156.44136204583577,40.85138888618669,14.357953803399077,-17.051718223191767
ID,BN,,,152.09258195409458,40.94371804080364,21.231047022196222,-16.787506904425356
ID,BN,,,126.74382333187172,41.69113785415829,29.485460195253996,-14.997989894399419
ID,BN,,,101.39506043238096,42.79636339468875,43.600768404861995,-12.816173999509761
ID,BN,,,78.22068361144417,44.41083651195886,69.66630126647148,-10.100950325488435
ID,BN,,,76.04629627648397,44.59355996651147,84.03445495415961,-9.811091559285233
ID,BN,,,50.697531065448906,47.54584917444029,116.46678579213803,-5.435223626557144
ID,BN,,,25.34876551748689,52.95191614987129,213.26746524213408,1.8895881745498748
ID,BN,,,0.0,67.11999421022789,558.9257611216896,19.941308060003283
ID,BN,TH,,233.7840368892448,54.95703489584341,-20.697549465564784,-20.697549465564784
ID,BN,TH,,232.8311626575676,54.952098515132484,-5.180516532842297,-20.67954063994627
ID,BN,TH,,212.05995689846557,55.0095651366225,2.7666483186626123,-20.10101238304295
ID,BN,TH,,201.50501629720375,55.11271625582134,9.772780643266715,-19.731077561309583
ID,BN,TH,,167.9245353406092,55.76195384304636,19.33377869317044,-18.250365449537966
ID,BN,TH,,134.33643565250733,56.95513840520876,35.52402705846033,-16.28611133290305
ID,BN,TH,,106.02941663993472,58.373653147813684,50.11176704883306,-14.303136408021349
ID,BN,TH,,100.75148080707864,58.706810706984186,63.12269980558249,-13.874383318587217
ID,BN,TH,,67.1678483267543,61.61024217574662,86.45376495420706,-10.459558663120584
ID,BN,TH,,33.58557487405815,67.70322163654158,181.43439482670854,-4.1433857159666925
ID,BN,TH,,0.0215804891821011,80.83861614249028,391.3537332692294,8.452902170061725
ID,MY,,,266.43393239222024,49.278239934044976,-17.552464213755286,-17.552464213755286
ID,MY,,,266.4324557750539,49.27837163803665,89.19305198221136,-17.552238723283807
ID,MY,,,251.86882691902443,49.285845982052564,0.5132198911273845,-17.183538031207163
ID,MY,,,209.89100538945144,49.48978188200224,4.858182071358944,-15.95893364116196
ID,MY,,,193.09039322018523,49.723638314291605,13.919518523090739,-15.309009772276072
ID,MY,,,167.91284616161172,50.24994757563062,20.903913320650343,-14.165802577217045
ID,MY,,,125.93464160218164,51.534308927700685,30.595909604750887,-11.927592560183868
ID,MY,,,96.54520408656458,53.06633070357729,52.12831225716779,-9.761000151880241
ID,MY,,,83.95642757110186,54.03490069577057,76.93916807591147,-8.52282154590484
ID,MY,,,41.978214063167,59.77011119543467,136.62350110683053,-1.9249267548577917
ID,MY,,,0.0,75.82241122653191,382.3959734671521,14.785488577347122
ID,MY,PH,,281.4856724088774,112.83241742525604,47.4764465275371,47.4764465275371
ID,MY,PH,,281.48334468260725,56.41630094776569,-24236576.78348519,-17.38330180847985
ID,MY,PH,,247.5386531905077,56.50821496166779,2.7077581165670828,-16.628696367453852
ID,MY,PH,,230.2604179707329,56.6337915277705,7.267904650295948,-16.18040929036855
ID,MY,PH,,198.0309685379096,57.06686053102412,13.437058680021144,-15.179062839370104
ID,MY,PH,,148.5232252750583,58.30105177095475,24.92925668976556,-13.198893140353405
ID,MY,PH,,115.13021144437091,59.654649648128206,40.535361199698954,-11.467183681512116
ID,MY,PH,,99.01548463382784,60.55786070667095,56.04879742372163,-10.433243353560291
ID,MY,PH,,49.50774262857809,65.95198731602785,108.9552136872838,-5.0686734840210566
ID,MY,PH,,0.0,81.6061897970458,316.1970562556338,8.746241611233534
ID,MY,PH,KR,444.2590590839281,78.6573670435338,-21.44033386433315,-21.44033386433315
ID,MY,PH,KR,440.2336886194484,78.65858673345791,0.3030006641316447,-21.355043986037654
ID,MY,PH,KR,393.08330766552336,78.85923187262112,4.255429863001166,-20.23002742261486
ID,MY,PH,KR,327.5694229986059,79.60704376964598,11.414555873565568,-18.409662260082467
ID,MY,PH,KR,293.4891256656409,80.14362350109216,15.74457306530487,-17.417304502084583
ID,MY,PH,KR,262.0555383986118,80.75687459998443,19.509421361382646,-16.4535426053785
ID,MY,PH,KR,196.54165379979176,82.56984580516729,27.673083595710253,-14.17705517313323
ID,MY,PH,KR,146.74456283233027,84.77325452354404,44.24773968857951,-11.972466415837928
ID,MY,PH,KR,131.02776919942906,85.72712004037835,60.690846944602626,-11.11727382189612
ID,MY,PH,KR,65.51388459985311,92.61059018067432,105.06887482505539,-5.683862261228959
ID,MY,PH,KR,1.8833790927038623e-10,109.21864748184476,253.50438922462266,5.895495858551007
ID,PH,,,217.498445037124,47.27615962808995,-18.687902105422832,-18.687902105422832
ID,PH,,,217.49812861255347,47.27621001356849,159.23377396412917,-18.687826430874246
ID,PH,,,192.3332541351956,47.383703735182735,4.27157789763525,-17.93662072160366
ID,PH,,,188.2536567423195,47.41877602174134,8.59699700265674,-17.796623387126644
ID,PH,,,156.87805247359813,47.89721433990827,15.248736377131374,-16.50797733944565
ID,PH,,,125.5024474611428,48.761632480402525,27.550644526252352,-14.854340693031459
ID,PH,,,96.14574867687652,50.0657341499152,44.4226266412356,-12.843301246040411
ID,PH,,,94.1268356459672,50.184290591731575,58.72290683218575,-12.676714319908577
ID,PH,,,62.75122424081981,52.80244997724162,83.44568498450103,-9.32089149525513
ID,PH,,,31.375612331262182,57.784631177959824,158.79152301729394,-3.6497458473105007
ID,PH,,,0.0,70.8961002044708,417.8872714285454,10.106433677646232
KH,,,,8.966666652725886,1.989696206008357,-21.562578752147523,-21.562578752147523
KH,,,,7.69189884907589,2.001561118993361,9.307509140905323,-19.255887058121484
KH,,,,7.433333332749372,2.0064324531124766,18.83984449405085,-18.68711973470397
KH,,,,6.4099157113451595,2.038858808354582,31.684382371307976,-15.876570774387005
KH,,,,5.127932568572309,2.130691214792332,71.63308422224802,-10.159794814813512
KH,,,,4.950382702055458,2.1478131864349974,96.43471988214841,-9.204018110999023
KH,,,,3.845949428637147,2.2818653592474023,121.37643444723696,-2.3056327492186646
KH,,,,2.563966285086976,2.5532165385097927,211.66516941162175,10.057248714085889
KH,,,,2.475191350741173,2.5789227995733035,289.5666581219631,11.171121270399675
KH,,,,1.2819831424388348,2.9502231733102646,311.17819266868474,26.423441766413774
KH,,,,0.0,3.8068304421096033,668.1891831820312,59.662603709073935
KH,TH,,,73.46909884586992,17.267413741702626,-24.542841083857983,-24.542841083857983
KH,TH,,,65.49588570494763,17.31527084927578,6.002236078141338,-23.488134132026214
KH,TH,,,60.564791365433734,17.376898419345157,12.497747117823652,-22.735721768985695
KH,TH,,,56.13933054246571,17.455783062729868,17.825181724647063,-21.988632066311308
KH,TH,,,46.782776072543534,17.711958516205364,27.379251015852518,-20.13818946094799
KH,TH,,,37.42622092640901,18.139232604405127,45.66574786622003,-17.760790042309733
KH,TH,,,30.282395896350643,18.677505558070784,75.34800354163487,-15.261375716392912
KH,TH,,,28.069665711220175,18.904131609603887,102.41919826286468,-14.29096876890729
KH,TH,,,18.713110474898414,20.192189390133073,137.66367514499348,-9.171023245318043
KH,TH,,,9.356555231687905,22.145996729910067,208.81695121660871,-2.065567430762351
KH,TH,,,0.0,27.462199144330906,568.1794509603731,15.935183510033541
KH,TH,LA,,75.02222013027159,17.607162733109174,-24.41972868432344,-24.41972868432344
KH,TH,LA,,67.26190691124768,17.65195155496976,5.771522436850677,-23.4259093596276
KH,TH,LA,,61.8861232786413,17.71752971749097,12.198809885771869,-22.63167552534564
KH,TH,LA,,57.653063008462446,17.791998573319503,17.59220305771556,-21.937713819276297
KH,TH,LA,,48.04421933401579,18.050053173326923,26.85594736999194,-20.09885554243224
KH,TH,LA,,38.43537545411687,18.483162610363806,45.07404246029223,-17.73192364468579
KH,TH,LA,,30.94306169302939,19.029940389046057,72.97849451020437,-15.233918934521125
KH,TH,LA,,28.826531605619333,19.24458273094617,101.41237451661533,-14.333488734758747
KH,TH,LA,,19.21768773351189,20.548923556751536,135.74378386890086,-9.252110706711267
KH,TH,LA,,9.608843860819922,22.531566659747487,206.33523962550376,-2.1917191609775917
KH,TH,LA,,0.0,27.974544144226186,566.4549828593272,15.840659379161254
KH,TH,VN,,145.25257080519643,30.899502105054328,-21.404732951278625,-21.404732951278625
KH,TH,VN,,138.7574224624893,30.912722545800584,2.035433226263432,-21.10634795090548
KH,TH,VN,,131.0826857560144,30.953050124921685,5.254587963529473,-20.715716015558936
KH,TH,VN,,118.93494808864816,31.05960728175462,8.77176967026465,-20.039932253127464
KH,TH,VN,,99.1124563551242,31.396546635209376,16.997830443532063,-18.704773988849063
KH,TH,VN,,79.28996558341619,32.11261081171835,36.12382443537253,-16.797052318377204
KH,TH,VN,,65.54134372215879,33.024576013348266,66.33139021735471,-14.83819792834867
KH,TH,VN,,59.467474360078725,33.52653731073862,82.64275496673673,-13.833857749989829
KH,TH,VN,,39.64498290070311,35.64403819381013,106.82314518390078,-9.90882155163608
KH,TH,VN,,19.822491468404248,39.21080982177838,179.93558681309534,-3.92765300526261
KH,TH,VN,,0.0,49.39679456846838,513.8599637147423,11.887313870601083
KH,TH,VN,LA,146.63521342863308,31.23550875649683,-21.380926674521817,-21.380926674521817
KH,TH,VN,LA,140.5234121148236,31.246169585709822,1.7443023203164942,-21.10652817528761
KH,TH,VN,LA,132.40398250320908,31.28814036002886,5.169177679550173,-20.698759573223494
KH,TH,VN,LA,120.44866921298866,31.39118926956494,8.619507246236411,-20.04379021643254
KH,TH,VN,LA,100.37389664325828,31.72829689208227,16.79259983376525,-18.711937446738087
KH,TH,VN,LA,80.29911889944755,32.4463958598958,35.77120389464484,-16.810787815891107
KH,TH,VN,LA,66.20200897065224,33.37806274735187,66.08921205565748,-14.828008155407964
KH,TH,VN,LA,60.22433981697208,33.871965478916316,82.624634931556,-13.84957102293455
KH,TH,VN,LA,40.14955985842214,36.00863438378346,106.43548319228901,-9.926122766213634
KH,TH,VN,LA,20.074779938094107,39.613338587054926,179.56382174936266,-3.9405905658483578
KH,TH,VN,LA,0.0,49.90809467499864,512.820370618772,11.882823335889201
KH,VN,LA,,88.48263259783137,16.033586102201767,-19.207850442015317,-19.207850442015317
KH,VN,LA,,82.87971990049527,16.050037153198794,2.9361605089525478,-18.795748112570845
KH,VN,LA,,76.78960915080687,16.089714129884065,6.514984425743226,-18.29390559792912
KH,VN,LA,,71.03976049774484,16.142848598953957,9.24102046435535,-17.78793735458652
KH,VN,LA,,59.19980054638645,16.36250645239507,18.55224632038658,-16.463014679396363
KH,VN,LA,,47.3598404384021,16.785936797252667,35.76281853957039,-14.625898094555922
KH,VN,LA,,38.39480494989638,17.340673084819798,61.87775701260429,-12.641086801362787
KH,VN,LA,,35.51988032276994,17.58716383861732,85.73816213188775,-11.8293472515003
KH,VN,LA,,23.679920236407007,18.86720935605443,108.11231694196707,-7.887548353134531
KH,VN,LA,,11.839960112819002,20.817152851578577,164.6917282803509,-2.3963166131799025
KH,VN,LA,,0.0,26.290310502643695,462.26149403488176,11.93252278367473
KR,,,,112.04299219868176,26.60801865993785,-11.958065200126104,-11.958065200126104
KR,,,,96.0368504327038,28.11507695943594,94.1550013446359,-4.206098142004595
KR,,,,94.84305196610104,28.26110602222588,122.32304436233999,-3.5204235000481443
KR,,,,80.03070869917676,30.318418553605433,138.89176710976554,5.451918425951279
KR,,,,64.02456696557738,33.245622751289105,182.88006231626795,16.761333365627287
KR,,,,63.22870133282087,33.4164237214387,214.61030998161985,17.38640569524127
KR,,,,48.01842523272781,37.020083936008334,236.92273505459826,29.887229755882537
KR,,,,32.012283481852634,41.510845851263745,280.5649222124294,44.05899146556079
KR,,,,31.61435065978166,41.63318835442419,307.44511730330646,44.428661440070584
KR,,,,16.006141739251074,47.042779647061806,346.58629444163796,60.1947782427831
KR,,,,4.817524875813095e-11,57.39565585684033,646.8064808161628,89.98936297837463
KR,ID,,,310.3411921994312,64.94746649306059,-19.57893048788023,-19.57893048788023
KR,ID,,,271.5485431654538,66.34063309555032,35.91315976564252,-16.95112933576118
KR,ID,,,232.75589413276705,67.98977006770099,42.51158436643773,-14.26261454692192
KR,ID,,,218.35019116634192,68.7690711302163,54.096704918295565,-13.13380895090476
KR,ID,,,193.96324513234467,70.34984353327198,64.82043306496678,-11.01393301271114
KR,ID,,,155.1705960994579,74.15276702694943,98.032065055766,-6.4924502977513265
KR,ID,,,116.37794706609976,79.80815041397673,145.78492389535415,-0.4298035739539374
KR,ID,,,109.17509556595525,81.10210898495951,179.64532115604757,0.8916045936186062
KR,ID,,,77.58529803309798,88.27744857935643,227.1410440960783,7.9459461157690585
KR,ID,,,38.7926490327316,100.67203500308796,319.50863741257945,19.435385765432777
KR,ID,,,4.842130011641344e-11,127.42348417008922,689.6009897252161,43.27001346345735
KR,ID,PH,,363.04789232853705,69.65425186249301,-22.507408656289734,-22.507408656289734
KR,ID,PH,,317.66690566481924,70.04937484482463,8.706795761395723,-21.03020568324371
KR,ID,PH,,272.28591913218804,70.69992205272435,14.335237234914322,-19.432173005931755
KR,ID,PH,,255.52020219884403,70.99779458954332,17.766764046132515,-18.821378512050078
KR,ID,PH,,226.90493263132515,71.60100701067529,21.08008871657376,-17.733637183454
KR,ID,PH,,181.52394609923104,72.8778901877591,28.13696384014893,-15.832707405334007
KR,ID,PH,,136.14295956639958,74.89339613502425,44.41300423927533,-13.435403711081772
KR,ID,PH,,127.76010109933688,75.3611301779935,55.796485746125896,-12.93023003982241
KR,ID,PH,,90.76197303311406,78.19688647295153,76.64593975896081,-10.135443086294618
KR,ID,PH,,45.38098653311995,84.87981104230813,147.26265523904968,-4.3339487527811915
KR,ID,PH,,7.427729808801921e-11,97.48770458703302,277.8232583274503,5.696305689137056
KR,LA,,,114.06129677974047,26.02702044507003,-16.589353585301026,-16.589353585301026
KR,LA,,,97.76682834125604,26.616272890517788,36.1627289452448,-12.751611343212987
KR,LA,,,96.82504780314495,26.651337619631338,37.232378133316296,-12.542318523404647
KR,LA,,,81.47235723255139,27.336934077436794,44.65643690615654,-8.887478878180147
KR,LA,,,65.17788603183925,28.384529067306396,64.29143830232533,-4.239900343582881
KR,LA,,,64.5500325973402,28.431673573130006,75.08839361725542,-4.046246823839466
KR,LA,,,48.88341463931737,29.722864781520627,82.41671634875134,0.918125640272446
KR,LA,,,32.58894308367658,31.90331697284001,133.81545905761868,8.40715552027528
KR,LA,,,32.27501633589758,31.952524347614705,156.74795194367132,8.568029830938217
KR,LA,,,16.294471545520512,35.00679213928453,191.1241344856401,18.11901784588022
KR,LA,,,0.0,40.78714944255447,354.7434654214984,35.167091164341564
KR,MY,,,207.59229219945533,33.82562405422961,-18.724385540515737,-18.724385540515737
KR,MY,,,202.39524959909173,33.996804748820885,32.93809725156034,-17.83706299300615
KR,MY,,,172.99357683258404,35.03638665790233,35.357917127275144,-13.12599213442529
KR,MY,,,151.7964371986535,35.876761492310855,39.64567148783272,-9.958795728397563
KR,MY,,,138.39486146642577,36.55036036373715,50.26266200969494,-7.757239402605716
KR,MY,,,103.79614609944367,39.10808458723482,73.92541013064708,-0.7128381674459519
KR,MY,,,101.19762479912312,39.363721493525,98.37783752576605,-0.07514837204078753
KR,MY,,,69.19743073244398,43.41117811138639,126.48225224596027,9.2181145201007
KR,MY,,,50.59881239939643,46.34160162406091,157.56135537592593,15.290035450576477
KR,MY,,,34.59871536626532,49.288932917171834,184.20708868252123,21.03575139627679
KR,MY,,,1.3179493774756395e-10,60.24078082103971,316.53914857740483,41.28208919808326
KR,MY,ID,,405.8904923253973,72.70120599271132,-20.444929612742598,-20.444929612742598
KR,MY,ID,,384.4786719989557,72.87024237875595,7.894535983747245,-19.76778176275218
KR,MY,ID,,347.90613599808825,73.4960820534519,17.112285423168615,-18.321634459591362
KR,MY,ID,,289.92178013259235,75.11456873623406,27.91247153864232,-15.615525537506487
KR,MY,ID,,256.3191146319445,76.2082689325709,32.54801903485169,-14.035451132881299
KR,MY,ID,,231.93742409912971,77.1512862867113,38.67727518201447,-12.809853659228466
KR,MY,ID,,173.95306806615693,80.3574743992589,55.29401948905684,-9.241419634883847
KR,MY,ID,,128.15955733258016,83.93675614317664,78.1613308650155,-5.768341995257252
KR,MY,ID,,115.96871206584534,85.1135511847075,96.53104569721579,-4.69750762609503
KR,MY,ID,,57.98435603292897,94.24407810702179,157.46535008737706,2.9933716735881535
KR,MY,ID,,6.486435493520398e-11,113.87784063599176,338.6044766599121,18.189649044164856
KR,MY,PH,,260.2989921993932,39.64649179722892,-22.614904283357802,-22.614904283357802
KR,MY,PH,,223.11342186462443,40.17118911170544,14.110239798740528,-19.695103626855772
KR,MY,PH,,207.5514537655487,40.43453227545938,16.922227450754463,-18.516000569184595
KR,MY,PH,,185.92785156616165,40.86230229976936,19.782551508559678,-16.87578346390177
KR,MY,PH,,148.74228123198134,41.80850587116223,25.445450019712027,-13.97268691841875
KR,MY,PH,,138.36763583321107,42.16891508169435,34.73942449877263,-13.05792972362106
KR,MY,PH,,111.55671093266882,43.40474235124892,46.09416773718145,-10.320160511250062
KR,MY,PH,,74.37114063299305,46.47839778884362,82.65720850384542,-4.71166868471416
KR,MY,PH,,69.1838179326695,47.04611159233428,109.4425460469704,-3.759112833167769
KR,MY,PH,,37.18557029960641,52.22006265291454,161.6948252889366,4.340426439246876
KR,MY,PH,,1.4754177009817782e-10,64.86213633630443,339.9725641312501,22.40656968657876
KR,PH,,,164.7497724073348,30.853592019662614,-24.304041196253774,-24.304041196253774
KR,PH,,,150.59880536615088,31.13378944078259,19.800584674143465,-22.52281060430997
KR,PH,,,141.2140596520999,31.34553073037981,22.56228309736711,-21.346759060048214
KR,PH,,,117.6784195517919,31.989557941470096,27.363913126877648,-18.35586520341851
KR,PH,,,100.3987355614519,32.637203985739724,37.48020187358093,-15.947336510109503
KR,PH,,,94.1428592993877,32.91913385489526,45.066407541524306,-15.009154287383911
KR,PH,,,70.60713409314232,34.6669507658939,74.26229256512768,-10.127267740717533
KR,PH,,,50.19940316836577,37.02831161856486,115.70913304252176,-4.430499610574238
KR,PH,,,47.07146453022329,37.49984698925241,150.749559130602,-3.361152778562937
KR,PH,,,23.5357060069715,42.258530825054116,202.18952497751184,6.771369332060902
KR,PH,,,0.0001668943662416,51.17354175647058,378.7893231917396,24.24814385817255
KR,TH,,,177.92151927143547,39.10117199583388,-25.299764321631173,-25.299764321631173
KR,TH,,,155.68134373491264,39.68894981022621,26.428649963984466,-22.631190920232836
KR,TH,,,133.44115825618235,40.32963522853364,28.807557334454586,-20.107739906048067
KR,TH,,,118.8431071199924,40.796971654184624,32.013617522712536,-18.481769387375586
KR,TH,,,111.20096470048748,41.06726887593844,35.36929919860421,-17.616450312105233
KR,TH,,,88.96077532209718,42.15003604236087,48.68515946516625,-14.654478751053722
KR,TH,,,66.72058173779438,43.67910695871608,68.75259023979179,-11.087677752746032
KR,TH,,,59.42155492684429,44.35687443676173,92.85723913616128,-9.649035322311468
KR,TH,,,44.48038792761099,46.08182912091909,115.44979614014596,-6.202447935895618
KR,TH,,,22.24019388714473,50.26010896073687,187.8706558142146,1.4429576703662987
KR,TH,,,0.0,59.43801851406113,412.6721916138181,17.02910432507206
KR,TH,LA,,179.93985739484418,39.427020966515514,-25.284711578346958,-25.284711578346958
KR,TH,LA,,157.44737292952485,40.01847267118386,26.295525760184056,-22.623475931399675
KR,TH,LA,,134.9548939425833,40.66568114183995,28.774439270648614,-20.101753623630692
KR,TH,LA,,120.16443934031471,41.137554590220475,31.9039178355039,-18.476367386705014
KR,TH,LA,,112.46241182177802,41.408907252219535,35.23132854900711,-17.61625627622527
KR,TH,LA,,89.96992987097114,42.49453284814761,48.26615392211649,-14.672720473695206
KR,TH,LA,,67.47744774679796,44.034395243609296,68.46120347948458,-11.117263591731325
KR,TH,LA,,60.08222088737831,44.71566280938764,92.12260539520553,-9.685687590828465
KR,TH,LA,,44.984965168758016,46.43731606588919,114.0374971842162,-6.27971434134823
KR,TH,LA,,22.49248257565313,50.61697838274573,185.82485501790808,1.288801970487606
KR,TH,LA,,0.0,59.66726377344688,402.3693409680611,16.491574989668287
KR,TH,VN,,261.64897062788503,51.68107844478524,-24.65203591305547,-24.65203591305547
KR,TH,VN,,228.94288767966316,51.96241358127518,8.60192083947587,-23.12114007724543
KR,TH,VN,,196.236772925032,52.410906816796206,13.712825228117971,-21.50006043105369
KR,TH,VN,,189.36100051514407,52.52991106466806,17.3077642448896,-21.144291532979288
KR,TH,VN,,163.53064704708402,53.10078690116803,22.100968815849505,-19.704528785600402
KR,TH,VN,,130.82451991524985,54.438103570427366,40.88887271393482,-17.253524224455067
KR,TH,VN,,98.1183903416798,56.64978603525763,67.62287356121557,-13.953747669604683
KR,TH,VN,,94.6805028487547,56.93953179932423,84.28017631841524,-13.553940636637268
KR,TH,VN,,65.4122602429723,60.09069989380864,107.66509410653336,-9.494449527127465
KR,TH,VN,,32.70613015135136,66.04214912773175,181.96739318443008,-2.5879205124041866
KR,TH,VN,,0.0,79.98834539371317,426.40924503889056,12.348338481670977
